LAT,LONG,feature,slope
55.009,-1.446,indicator_Ethnic_nonwhite,-0.0610563206535788
51.649,-0.471,indicator_Ethnic_nonwhite,-0.4458000611951757
54.901,-1.429,indicator_Ethnic_nonwhite,-0.04361870357163787
51.458,-0.113,indicator_Ethnic_nonwhite,-0.27730965517914175
51.406,-0.129,indicator_Ethnic_nonwhite,-0.3327214511551107
52.52,-1.839,indicator_Ethnic_nonwhite,-0.1043568818609601
53.539,-2.276,indicator_Ethnic_nonwhite,-0.23614262757859983
53.122,-1.276,indicator_Ethnic_nonwhite,-0.05556221713889704
51.512,-0.14,indicator_Ethnic_nonwhite,-0.34128556473640503
53.448,-2.186,indicator_Ethnic_nonwhite,-0.17271841087511822
51.911,-0.212,indicator_Ethnic_nonwhite,-0.2102268611733957
51.098,-0.167,indicator_Ethnic_nonwhite,-0.33731041830966346
52.51,-3.326,indicator_Ethnic_nonwhite,-0.17110337244976465
51.597,-0.34,indicator_Ethnic_nonwhite,-0.23746705819396338
51.964,1.36,indicator_Ethnic_nonwhite,-0.3216570982422943
51.578,-0.102,indicator_Ethnic_nonwhite,-0.3079659047121567
51.636,-0.032,indicator_Ethnic_nonwhite,-0.1448896427709514
51.584,-1.832,indicator_Ethnic_nonwhite,-0.114424577916418
51.363,-0.408,indicator_Ethnic_nonwhite,-0.3034956305751076
53.041,-1.401,indicator_Ethnic_nonwhite,-0.19283561170223326
51.689,-0.169,indicator_Ethnic_nonwhite,-0.34250584913649496
51.256,-1.126,indicator_Ethnic_nonwhite,-0.15392794606622057
51.517,-0.019,indicator_Ethnic_nonwhite,-0.2071588774060863
53.604,-1.773,indicator_Ethnic_nonwhite,-0.5709341078766
51.404,-0.104,indicator_Ethnic_nonwhite,-0.15341478241141812
51.554,-0.131,indicator_Ethnic_nonwhite,-0.20090992753929426
53.394,-2.143,indicator_Ethnic_nonwhite,-0.2922518774636764
52.252,0.843,indicator_Ethnic_nonwhite,-0.6252077900106956
53.778,-1.772,indicator_Ethnic_nonwhite,-0.15887281694676453
53.549,-2.203,indicator_Ethnic_nonwhite,-0.08021121515721034
51.367,-0.027,indicator_Ethnic_nonwhite,-0.26587700482066684
53.677,-2.181,indicator_Ethnic_nonwhite,-0.25267869410044286
51.562,0.642,indicator_Ethnic_nonwhite,-0.1305723986851755
52.704,-2.72,indicator_Ethnic_nonwhite,-0.44553177016547957
52.256,0.709,indicator_Ethnic_nonwhite,-0.184355722415484
50.808,-0.041,indicator_Ethnic_nonwhite,-0.2911207862596188
53.477,-2.063,indicator_Ethnic_nonwhite,-0.42568776661531604
53.544,-1.456,indicator_Ethnic_nonwhite,-0.07029266701390695
52.762,0.408,indicator_Ethnic_nonwhite,-0.08014327072182488
50.928,-1.509,indicator_Ethnic_nonwhite,-0.17592264304163804
51.527,-0.066,indicator_Ethnic_nonwhite,-0.2236762703155278
53.563,-0.55,indicator_Ethnic_nonwhite,-0.18066346587836432
53.363,-2.211,indicator_Ethnic_nonwhite,-0.3739909800953748
51.464,-0.045,indicator_Ethnic_nonwhite,-0.3069855632930584
53.745,-2.012,indicator_Ethnic_nonwhite,-0.4025510396177132
53.63,-1.913,indicator_Ethnic_nonwhite,-0.47226787704435963
51.306,-0.316,indicator_Ethnic_nonwhite,-0.3911468836978229
53.183,-1.395,indicator_Ethnic_nonwhite,-0.07431289838610458
51.116,-0.183,indicator_Ethnic_nonwhite,-0.14986698109133348
50.931,-0.134,indicator_Ethnic_nonwhite,-0.4383157167740617
51.345,-2.007,indicator_Ethnic_nonwhite,-0.2144816320244489
53.447,-2.26,indicator_Ethnic_nonwhite,-0.18823178918385147
51.52,0.609,indicator_Ethnic_nonwhite,-0.126903528292296
54.333,-2.723,indicator_Ethnic_nonwhite,-0.29261862872503047
52.777,-1.235,indicator_Ethnic_nonwhite,-0.20031724492932054
51.519,-0.02,indicator_Ethnic_nonwhite,-0.2172518669485147
51.466,-0.053,indicator_Ethnic_nonwhite,-0.21293961693861996
51.451,-2.574,indicator_Ethnic_nonwhite,-0.2809635259667304
52.495,-1.824,indicator_Ethnic_nonwhite,-0.14145733958869283
52.075,-0.742,indicator_Ethnic_nonwhite,-0.39555574730336546
51.904,0.946,indicator_Ethnic_nonwhite,-0.2663936474191115
51.726,-0.846,indicator_Ethnic_nonwhite,-0.6177088460249673
53.423,-1.495,indicator_Ethnic_nonwhite,-0.0628951186596832
53.132,-1.308,indicator_Ethnic_nonwhite,-0.07759622441926518
50.966,-0.13,indicator_Ethnic_nonwhite,-0.3003734939055232
52.285,-0.85,indicator_Ethnic_nonwhite,-0.36803121507191466
52.059,1.246,indicator_Ethnic_nonwhite,-0.20139302234936224
53.48,-2.265,indicator_Ethnic_nonwhite,-0.3450807673659629
54.971,-1.41,indicator_Ethnic_nonwhite,-0.05213966544900408
53.766,-0.351,indicator_Ethnic_nonwhite,-0.24368918050374652
53.55,-0.667,indicator_Ethnic_nonwhite,-0.4400237427982902
53.473,-2.066,indicator_Ethnic_nonwhite,-0.013871470994408577
52.301,0.129,indicator_Ethnic_nonwhite,-0.2530742349905494
53.628,-1.755,indicator_Ethnic_nonwhite,-0.6354519265286284
53.799,-1.818,indicator_Ethnic_nonwhite,-0.08657025279514505
51.639,-0.345,indicator_Ethnic_nonwhite,-0.3867605745252732
51.173,-0.118,indicator_Ethnic_nonwhite,-0.2709952900614123
51.717,0.155,indicator_Ethnic_nonwhite,-0.1669435080630572
54.937,-1.62,indicator_Ethnic_nonwhite,-0.06875869044416194
52.809,-1.426,indicator_Ethnic_nonwhite,-0.4823169864708744
52.585,-1.099,indicator_Ethnic_nonwhite,-0.26170629368210613
51.843,-2.193,indicator_Ethnic_nonwhite,-0.37452784967751773
52.952,-1.502,indicator_Ethnic_nonwhite,-0.5410295757048196
51.203,0.28,indicator_Ethnic_nonwhite,-0.3261119477558741
51.78,-1.26,indicator_Ethnic_nonwhite,-0.32533479744541083
51.951,0.641,indicator_Ethnic_nonwhite,-0.5147089364000579
51.884,-2.122,indicator_Ethnic_nonwhite,-0.6786436630662785
53.699,-1.721,indicator_Ethnic_nonwhite,-0.26995466502513726
51.588,-0.428,indicator_Ethnic_nonwhite,-0.5030935217250582
53.812,-1.565,indicator_Ethnic_nonwhite,-0.3174905396946213
52.586,-2.035,indicator_Ethnic_nonwhite,-0.18485690889870507
51.584,-2.995,indicator_Ethnic_nonwhite,-0.11609578209171678
54.538,-1.262,indicator_Ethnic_nonwhite,-0.31356292615712883
53.768,-1.578,indicator_Ethnic_nonwhite,-0.09062577839949543
51.603,-1.226,indicator_Ethnic_nonwhite,-0.10345413230182546
51.641,-0.004,indicator_Ethnic_nonwhite,-0.1654297783436948
52.116,-2.084,indicator_Ethnic_nonwhite,-0.4290448076882667
52.043,-2.753,indicator_Ethnic_nonwhite,-0.26348189014074086
53.717,-0.108,indicator_Ethnic_nonwhite,-0.22162070851348856
54.803,-1.353,indicator_Ethnic_nonwhite,-0.1694131368062796
55.009,-1.612,indicator_Ethnic_nonwhite,-0.17977061381100987
51.829,-2.249,indicator_Ethnic_nonwhite,-0.1365143712412858
53.526,-2.371,indicator_Ethnic_nonwhite,-0.4303220479605621
51.49,-2.649,indicator_Ethnic_nonwhite,-0.22078685514125157
50.935,-1.397,indicator_Ethnic_nonwhite,-0.35178226288070874
52.253,-0.831,indicator_Ethnic_nonwhite,-0.23083300397980722
51.808,-3.083,indicator_Ethnic_nonwhite,-0.36789515611348295
51.859,0.873,indicator_Ethnic_nonwhite,-0.20691304993302465
51.547,-0.008,indicator_Ethnic_nonwhite,-0.24440128334815503
53.524,-2.116,indicator_Ethnic_nonwhite,-0.03697800760751491
51.604,0.153,indicator_Ethnic_nonwhite,-0.21635211159921575
51.663,-0.198,indicator_Ethnic_nonwhite,-0.43514527744690135
52.2,-1.714,indicator_Ethnic_nonwhite,-0.025857646261410325
51.476,-0.08,indicator_Ethnic_nonwhite,-0.29029531353861016
53.391,-1.54,indicator_Ethnic_nonwhite,-0.34166828752314454
51.743,-0.465,indicator_Ethnic_nonwhite,-0.11346833452592542
50.828,-0.128,indicator_Ethnic_nonwhite,-0.3869828124127955
52.974,-1.154,indicator_Ethnic_nonwhite,-0.18440362079683492
51.801,-0.07,indicator_Ethnic_nonwhite,-0.24109366329006465
51.497,-0.105,indicator_Ethnic_nonwhite,-0.29313662582643846
51.524,-2.519,indicator_Ethnic_nonwhite,-0.2843963286905016
51.245,-1.143,indicator_Ethnic_nonwhite,-0.4750133442331737
51.524,-0.068,indicator_Ethnic_nonwhite,-0.2127628541136122
52.579,-0.217,indicator_Ethnic_nonwhite,-0.16752102031882565
53.581,-2.431,indicator_Ethnic_nonwhite,-0.14658249853962943
53.115,-0.194,indicator_Ethnic_nonwhite,-0.2931260452835019
52.614,-2.123,indicator_Ethnic_nonwhite,-0.11479669845394667
51.38,-0.424,indicator_Ethnic_nonwhite,-0.27610724497266986
53.719,-1.72,indicator_Ethnic_nonwhite,-0.43819235670000967
53.415,-2.313,indicator_education_noqualification,0.2396618942823936
51.51,-0.154,indicator_education_noqualification,-0.02010930692853402
52.162,0.001,indicator_education_noqualification,-0.042087819532324565
51.086,1.178,indicator_education_noqualification,0.2691843516102125
51.596,-0.143,indicator_education_noqualification,0.10263875257263148
53.854,-1.547,indicator_education_noqualification,0.11970046899651388
54.835,-1.35,indicator_education_noqualification,-0.4663755668440757
51.574,0.515,indicator_education_noqualification,0.18723970920276847
53.447,-2.278,indicator_education_noqualification,0.3299004463020018
51.743,-0.868,indicator_education_noqualification,0.05332335587751436
53.988,-1.059,indicator_education_noqualification,0.07225176971420501
52.19,0.13,indicator_education_noqualification,-0.04534999267543292
54.541,-1.262,indicator_education_noqualification,0.11476645128975646
51.435,-0.904,indicator_education_noqualification,0.1504818514576271
51.456,-0.069,indicator_education_noqualification,0.32381201917167374
51.461,-0.176,indicator_education_noqualification,0.34655291283590284
53.565,-2.443,indicator_education_noqualification,-0.08229838376247954
52.647,-1.145,indicator_education_noqualification,0.20334686029895402
51.403,-0.099,indicator_education_noqualification,0.0393805484940761
53.504,-2.274,indicator_education_noqualification,-0.028886174169964023
51.592,-1.431,indicator_education_noqualification,-0.009191293390686863
51.545,-0.179,indicator_education_noqualification,0.16793374631114485
51.62,-2.981,indicator_education_noqualification,-0.16688021736741382
51.644,-2.162,indicator_education_noqualification,-0.16853157460894036
51.754,-0.577,indicator_education_noqualification,0.08033146227071837
51.47,-0.012,indicator_education_noqualification,0.052259044882834234
53.219,-0.46,indicator_education_noqualification,-0.564866220580149
52.47,-1.823,indicator_education_noqualification,-0.06845676603627174
51.445,-0.129,indicator_education_noqualification,0.20651926795043812
53.169,-1.499,indicator_education_noqualification,-0.41412401925267006
52.335,-1.656,indicator_education_noqualification,-0.2583346644675365
54.309,-2.453,indicator_education_noqualification,-0.0697938474450641
52.606,0.389,indicator_education_noqualification,0.08452006407976648
53.824,-1.552,indicator_education_noqualification,0.0655611018201642
51.543,-0.195,indicator_education_noqualification,0.22858743007137589
52.558,-3.516,indicator_education_noqualification,-0.2595886848661429
53.352,-2.091,indicator_education_noqualification,-0.5160421966623063
53.564,-1.447,indicator_education_noqualification,-0.5189595889229471
54.002,-1.055,indicator_education_noqualification,-0.36383724425296954
54.017,-1.438,indicator_education_noqualification,-0.15998188279607253
51.759,0.092,indicator_education_noqualification,0.2234737491672435
53.577,-0.063,indicator_education_noqualification,-0.23184056897967883
51.581,0.077,indicator_education_noqualification,-0.02696644054820701
51.135,-2.916,indicator_education_noqualification,-0.5434769192257485
51.585,-0.409,indicator_education_noqualification,0.1796329104650948
54.685,-1.225,indicator_education_noqualification,-0.07129061792865288
53.287,-2.119,indicator_education_noqualification,0.0689116994647242
50.934,-0.063,indicator_education_noqualification,-0.18910403614999644
52.041,1.128,indicator_education_noqualification,0.060369512025394007
51.433,-0.172,indicator_education_noqualification,0.17008412161262992
51.429,-0.071,indicator_education_noqualification,0.15464573007229795
52.401,-4.064,indicator_education_noqualification,0.16604759648769593
53.556,-0.661,indicator_education_noqualification,-0.6716722080278904
51.841,-0.009,indicator_education_noqualification,0.026073444044676923
53.196,-0.108,indicator_education_noqualification,0.1514131838969663
51.547,-0.236,indicator_education_noqualification,-0.04013211317413447
52.019,-0.238,indicator_education_noqualification,0.027816757908338343
53.758,-1.877,indicator_education_noqualification,0.07214406843564768
51.471,0.135,indicator_education_noqualification,0.1151679081419403
53.624,-2.159,indicator_education_noqualification,-0.09938130214033897
51.376,-0.5,indicator_education_noqualification,0.21545011678866885
50.96,-2.517,indicator_education_noqualification,0.027756753562613513
51.284,-1.407,indicator_education_noqualification,-0.36940961483968293
52.316,1.157,indicator_education_noqualification,-0.3480671378021649
52.484,-0.694,indicator_education_noqualification,0.1789926556233663
51.284,-0.964,indicator_education_noqualification,-0.03399961773533061
51.209,-2.646,indicator_education_noqualification,-0.27303541267343084
51.144,-0.315,indicator_education_noqualification,-0.06066896325268353
53.474,-2.296,indicator_education_noqualification,0.21805995814098106
52.478,-1.918,indicator_education_noqualification,0.2950785324732308
53.809,-0.33,indicator_education_noqualification,0.019603512473141495
51.489,-2.761,indicator_education_noqualification,-0.2393282566066701
51.611,-0.158,indicator_education_noqualification,-0.014445769845052858
52.62,-1.079,indicator_education_noqualification,-0.0050093580270793945
51.549,-0.159,indicator_education_noqualification,0.05624338328268201
53.712,-1.62,indicator_education_noqualification,0.006623451113085797
54.272,-0.937,indicator_education_noqualification,-0.20851772609882463
54.853,-1.588,indicator_education_noqualification,-0.17025563760648005
53.457,-2.073,indicator_education_noqualification,0.09089979539027936
53.51,-2.45,indicator_education_noqualification,-0.22485054380267316
52.995,-1.108,indicator_education_noqualification,0.09247978617933854
50.849,-0.126,indicator_education_noqualification,0.2634628968634835
51.581,0.062,indicator_education_noqualification,-0.007500328520152776
51.438,0.046,indicator_education_noqualification,0.18182875146833796
51.458,-0.205,indicator_education_noqualification,0.2845948432041064
51.546,-0.039,indicator_education_noqualification,-0.12487889413519496
51.266,-0.137,indicator_education_noqualification,0.30229193753837974
54.659,-2.77,indicator_education_noqualification,0.00948420455799973
51.42,-0.017,indicator_education_noqualification,-0.07712611770060347
51.611,0.111,indicator_education_noqualification,0.07374758388463812
54.975,-1.399,indicator_education_noqualification,0.019119059469718497
50.847,-1.776,indicator_education_noqualification,0.11779817282030133
51.239,0.558,indicator_education_noqualification,0.2277674457676555
51.422,-0.152,indicator_education_noqualification,0.2117189788077996
53.325,-2.251,indicator_education_noqualification,0.105649901867255
52.19,-2.234,indicator_education_noqualification,0.05626111298817514
52.08,0.573,indicator_education_noqualification,-0.37769988504825364
52.452,-2.086,indicator_education_noqualification,0.10891226552645591
54.982,-1.736,indicator_education_noqualification,0.05954321061076173
53.546,-2.084,indicator_education_noqualification,-0.12190782127000838
51.8,1.183,indicator_education_noqualification,0.002543663505698861
51.843,0.832,indicator_education_noqualification,-0.2679187690967358
51.647,-0.266,indicator_education_noqualification,0.18706839703258535
52.224,0.144,indicator_education_noqualification,0.2370158284308436
51.006,-0.693,indicator_education_noqualification,-0.20846060564624735
53.572,-1.472,indicator_education_noqualification,0.052139482113153175
51.535,0.025,indicator_education_noqualification,-0.16377441835378517
51.768,0.121,indicator_education_noqualification,0.2405072083783691
51.377,-2.395,indicator_education_noqualification,0.09021803583315631
55.045,-1.46,indicator_education_noqualification,0.12673342098531415
51.439,-0.195,indicator_education_noqualification,0.1477622587741576
52.688,-2.758,indicator_education_noqualification,0.028946635752726425
53.926,-0.895,indicator_education_noqualification,-0.35205937375988705
54.569,-1.139,indicator_education_noqualification,-0.0606593161764051
52.823,-0.16,indicator_education_noqualification,-0.3395767196028324
52.604,-0.258,indicator_education_noqualification,0.18991290166598085
51.641,-0.381,indicator_education_noqualification,0.11953042195318118
51.335,-0.107,indicator_education_noqualification,0.1882427969157321
51.814,-3.022,indicator_education_noqualification,0.11069535790642361
52.407,-0.721,indicator_education_noqualification,0.2552892028229717
52.657,0.172,indicator_education_noqualification,-0.08809191616215259
52.516,-2.005,indicator_education_noqualification,-0.0950398344582446
51.543,-2.421,indicator_education_noqualification,0.06836151584482526
51.56,-1.76,indicator_education_noqualification,0.0741584770220101
53.717,-1.89,indicator_education_noqualification,-0.10543357374163832
51.591,-0.281,indicator_education_noqualification,-0.010552795406814057
53.763,-0.282,indicator_education_noqualification,-0.01948555535859033
51.434,-0.152,indicator_education_noqualification,0.2271054921554764
51.317,-0.587,indicator_education_noqualification,0.22141805943449416
51.47,-2.588,indicator_education_noqualification,0.0010216471852778231
54.567,-2.818,indicator_education_noqualification,-0.6058969171317947
53.384,-1.487,indicator_education_noqualification,-0.0967606740127573
53.594,-2.268,indicator_education_noqualification,-0.012934799446632181
54.563,-1.25,indicator_education_noqualification,0.004382636349779981
53.531,-2.534,indicator_education_noqualification,0.15884638452351096
51.429,0.087,indicator_education_noqualification,0.20859276114759445
51.609,-0.431,indicator_education_noqualification,0.08714005572310204
51.645,-0.284,indicator_education_noqualification,0.07602887498788374
51.866,0.901,indicator_education_noqualification,0.1927176513737134
51.587,-0.222,indicator_education_noqualification,-0.009861613731189508
53.92,-1.331,indicator_education_noqualification,-0.26291804405986535
51.373,-0.23,indicator_education_noqualification,0.12337216392478106
51.592,-0.028,indicator_education_noqualification,-0.06895431419985269
53.788,-1.783,indicator_education_noqualification,-0.10990842052345803
51.543,0.074,indicator_education_noqualification,-0.1140468502446228
51.487,-2.52,indicator_education_noqualification,0.050747586129748216
51.505,-0.136,indicator_education_noqualification,0.11548177283380709
50.772,0.268,indicator_education_noqualification,0.05215234021702324
51.462,0.087,indicator_education_noqualification,0.21681928075089604
52.369,-2.052,indicator_education_noqualification,0.005941131698315537
51.477,-0.064,indicator_education_noqualification,0.038855440270495006
51.517,-1.094,indicator_education_noqualification,0.13745743887234263
51.169,0.261,indicator_education_noqualification,0.09177722256905445
54.931,-1.561,indicator_education_noqualification,-0.028115324026355894
53.488,-2.098,indicator_education_noqualification,-0.16776720909707082
52.482,-1.923,indicator_education_noqualification,-0.12248677501146123
51.581,0.143,indicator_education_noqualification,0.010785881531685713
52.252,-0.861,indicator_education_noqualification,0.1494158980212325
51.391,-0.964,indicator_education_noqualification,0.054341347397604815
51.725,-2.309,indicator_education_noqualification,-0.7924516350760071
53.844,-1.533,indicator_education_noqualification,0.16783106389694388
51.604,-0.305,indicator_education_noqualification,0.05424690743664371
51.451,-0.096,indicator_education_noqualification,0.17821421751807415
51.774,-0.135,indicator_education_noqualification,-0.004262203921465809
51.298,-0.918,indicator_education_noqualification,-0.13452002186541298
54.982,-1.591,indicator_education_noqualification,0.2085402293469222
55.006,-1.674,indicator_education_noqualification,0.16265594421843596
51.604,-1.815,indicator_education_noqualification,-0.16127480224446225
53.968,-1.017,indicator_education_noqualification,0.14918477422676038
52.285,0.049,indicator_education_noqualification,0.18801581926438837
52.628,-1.168,indicator_education_noqualification,0.09575988582883127
52.643,-1.931,indicator_education_noqualification,0.09350176742239667
51.881,0.995,indicator_education_noqualification,-0.09468970918029194
51.344,1.389,indicator_education_noqualification,0.20333572648688616
51.77,-0.315,indicator_education_noqualification,0.24625048151171208
51.783,0.112,indicator_education_noqualification,0.24948298072053515
53.661,-1.447,indicator_education_noqualification,0.0775355923435199
52.43,-2.004,indicator_education_noqualification,-0.035279105989131636
51.169,-0.142,indicator_education_noqualification,0.021574750068032878
54.99,-1.69,indicator_education_noqualification,0.006782320760770331
52.751,0.401,indicator_education_noqualification,-0.10573614567799847
52.484,-2.041,indicator_education_noqualification,0.0885618962908028
51.243,-2.448,indicator_education_noqualification,0.03646561550784384
51.52,-0.262,indicator_education_noqualification,0.03369111591190874
52.601,-0.117,indicator_education_noqualification,-0.09661765233925924
51.866,0.163,indicator_education_noqualification,0.36973370038590325
53.655,-1.828,indicator_education_noqualification,0.2120224603899452
54.979,-1.503,indicator_education_noqualification,-0.17544452093974122
51.555,0.624,indicator_education_noqualification,-0.3553885059594611
51.207,0.243,indicator_education_noqualification,0.05206099241203072
51.785,-1.291,indicator_education_noqualification,0.28835953221466387
54.503,-1.351,indicator_education_noqualification,0.04601147314028146
51.522,-0.345,indicator_education_noqualification,0.13083093345364058
51.44,0.753,indicator_education_noqualification,0.0415885773621545
53.898,-1.637,indicator_education_noqualification,-0.015990806377063675
51.664,-0.888,indicator_education_noqualification,0.1319882545725223
51.525,-0.061,indicator_education_noqualification,0.02728639195954471
52.418,-1.932,indicator_education_noqualification,0.16132814751463453
52.197,-0.55,indicator_education_noqualification,-0.2975241284289141
52.233,0.132,indicator_education_noqualification,0.07025615571396647
51.494,-0.214,indicator_education_noqualification,0.19532608447981964
51.492,-2.761,indicator_education_noqualification,-0.13289095816684213
53.61,-2.297,indicator_education_noqualification,0.08715398248265538
53.825,-1.608,indicator_education_noqualification,0.09338986707091537
51.552,-0.043,indicator_education_noqualification,0.15715725826877547
53.658,-1.468,indicator_education_noqualification,0.20752597253148514
52.45,-1.786,indicator_education_noqualification,0.04865086507072961
52.448,-1.831,indicator_education_noqualification,-0.04949650459183253
53.542,-2.178,indicator_education_noqualification,0.19039947709476987
53.706,-2.379,indicator_education_noqualification,-0.027302858248795345
53.86,-2.155,indicator_education_noqualification,-0.1827902698271755
52.464,-2.093,indicator_education_noqualification,-0.2916761531133028
54.914,-1.542,indicator_education_noqualification,-0.15900121867028402
51.901,0.194,indicator_education_noqualification,-0.16407525915793342
53.434,-2.05,indicator_education_noqualification,-0.6499207998194441
51.178,-2.398,indicator_education_noqualification,-0.2617295983645358
51.255,-0.586,indicator_education_noqualification,-0.016637102750873774
53.118,-1.268,indicator_education_noqualification,0.11617001263565012
51.876,-1.783,indicator_education_noqualification,-0.28414939529284633
51.919,-0.178,indicator_education_noqualification,0.2832160079006194
52.273,-0.873,indicator_education_noqualification,-0.3496417894853182
51.311,-0.561,indicator_education_noqualification,0.310825340362509
51.587,0.031,indicator_education_noqualification,0.11585753726134627
51.445,-0.071,indicator_education_noqualification,0.07415011951418513
53.798,-1.455,indicator_education_noqualification,0.06587585992761466
51.754,-0.349,indicator_education_noqualification,-0.08916313690609501
51.471,0.124,indicator_education_noqualification,0.09334702214038591
51.53,-0.038,indicator_education_noqualification,0.0996264125302839
51.598,-0.301,indicator_education_noqualification,0.014141961598796271
51.528,0.009,indicator_education_noqualification,-0.02283165456269495
51.633,-0.157,indicator_education_noqualification,0.1137631415475148
51.194,0.261,indicator_education_noqualification,0.03648088979835152
51.01,-0.106,indicator_education_noqualification,-0.010177495053246527
53.483,-2.21,indicator_education_noqualification,-0.05688892701136251
52.574,-2.089,indicator_education_noqualification,0.003220271483987103
52.182,0.138,indicator_education_noqualification,0.048319296210127635
51.224,-2.309,indicator_education_noqualification,-0.18148657739589708
54.13,-1.509,indicator_education_noqualification,-0.32603471287524494
51.515,-0.038,indicator_education_noqualification,-0.06522322356046256
54.67,-2.752,indicator_education_noqualification,-0.3034955530208017
52.536,-2.08,indicator_education_noqualification,0.002871934070804802
51.553,-0.282,indicator_education_noqualification,-0.0367894952428775
54.71,-1.678,indicator_education_noqualification,0.20398390400468663
51.448,-0.184,indicator_education_noqualification,0.28728995463727364
53.564,-2.303,indicator_education_noqualification,0.3431183149100939
51.609,-3.007,indicator_education_noqualification,0.056270499843740406
54.691,-1.414,indicator_education_noqualification,0.044439443752609255
51.598,-0.228,indicator_education_noqualification,0.055406392536916066
51.547,-0.135,indicator_education_noqualification,0.11953521282161407
52.397,0.072,indicator_education_noqualification,0.003940811797815314
51.455,-1.025,indicator_education_noqualification,0.19740887038171884
52.105,-2.118,indicator_education_noqualification,-0.541956035079013
54.556,-1.232,indicator_education_noqualification,-0.06459241425859094
53.315,-1.981,indicator_education_noqualification,-0.23090062399557157
51.68,-3.001,indicator_education_noqualification,-0.21335948854145234
53.441,-1.484,indicator_education_noqualification,-0.4297578579644304
52.14,0.098,indicator_education_noqualification,0.14056018558418532
51.511,-0.127,indicator_education_noqualification,0.0066543777205069895
52.126,-2.265,indicator_education_noqualification,-0.6666241178367399
51.583,-3.049,indicator_education_noqualification,-0.0261859452613772
51.755,0.079,indicator_education_noqualification,0.044715809844554526
53.378,-1.501,indicator_education_noqualification,-0.27750288480811974
51.865,0.152,indicator_education_noqualification,0.14789807079423262
52.218,0.833,indicator_education_noqualification,-0.11895178694076676
51.527,-0.188,indicator_education_noqualification,0.07573765336838295
53.945,-1.073,indicator_education_noqualification,0.24576864452800853
53.77,-1.551,indicator_education_noqualification,-0.15085047813134403
51.117,0.271,indicator_education_noqualification,-0.007215244511842876
50.827,-0.122,indicator_education_noqualification,-0.056476771959049175
52.003,-2.15,indicator_education_noqualification,-0.05686710512757677
54.531,-1.582,indicator_education_noqualification,-0.18530058318662723
52.218,0.114,indicator_education_noqualification,0.09177874642869839
52.689,-0.459,indicator_education_noqualification,-0.49726742804430796
50.903,-1.548,indicator_education_noqualification,-0.3945671783217841
53.453,-2.151,indicator_education_noqualification,0.0884093976469603
51.985,-1.764,indicator_education_noqualification,-0.7024493029714849
51.229,-0.316,indicator_education_noqualification,0.0364574555500471
52.502,-2.177,indicator_education_noqualification,-0.28019474033056463
54.574,-1.362,indicator_education_noqualification,-0.24060911608393176
52.526,-1.831,indicator_education_noqualification,0.10272269267585252
54.921,-1.524,indicator_education_noqualification,-0.7536812358817299
52.98,-1.22,indicator_education_noqualification,-0.07102952744109062
51.255,1.254,indicator_education_noqualification,0.08895879463436165
52.443,-1.884,indicator_education_noqualification,-0.001836461320451472
51.945,-1.104,indicator_education_noqualification,-0.1649205734525769
50.805,-0.052,indicator_education_noqualification,-0.26157782451349937
53.615,-2.182,indicator_education_noqualification,-0.05545376090577688
53.553,-1.49,indicator_education_noqualification,-0.01603802683824167
53.744,-1.577,indicator_education_noqualification,0.2543101656216412
51.413,-0.859,indicator_education_noqualification,0.18943542110161912
51.671,-0.311,indicator_education_noqualification,0.0864034002191144
51.536,-0.087,indicator_education_noqualification,0.23510267801719043
51.965,-0.248,indicator_education_noqualification,0.1840158451045065
54.586,-1.151,indicator_education_noqualification,-0.1091856287227978
53.761,-0.306,indicator_education_noqualification,0.06919448317632285
51.905,-2.383,indicator_education_noqualification,-0.1824305006817115
51.573,-0.19,indicator_education_noqualification,0.2509919710560307
50.836,-0.334,indicator_education_noqualification,0.1569037288076307
51.467,-2.562,indicator_education_noqualification,0.04543023972785855
52.63,-1.94,indicator_education_noqualification,0.15144476555604286
51.781,0.1,indicator_education_noqualification,0.22788305230726122
53.759,-1.841,indicator_education_noqualification,-0.11485455060148993
51.564,-0.049,indicator_education_noqualification,0.20802466191828525
51.665,-1.397,indicator_education_noqualification,-0.028630695930409063
51.565,0.408,indicator_education_noqualification,0.02861190657481538
51.147,-1.935,indicator_education_noqualification,-0.46365146804526874
53.271,-2.126,indicator_education_noqualification,-0.1625841471649995
52.473,-2.159,indicator_education_noqualification,0.004636212628484386
51.542,-0.086,indicator_education_noqualification,0.3701646796550471
53.807,-0.327,indicator_education_noqualification,-0.10805222322529547
53.662,-0.615,indicator_education_noqualification,0.23863832814445135
50.867,-0.228,indicator_education_noqualification,0.08384003924367649
51.856,0.143,indicator_education_noqualification,-0.07789931812456152
53.723,-1.898,indicator_education_noqualification,0.04768712455839548
52.444,-1.873,indicator_education_noqualification,-0.038876300569425495
54.302,-2.724,indicator_education_noqualification,-0.20035901658379915
51.054,-0.209,indicator_education_noqualification,-0.13907985799866332
51.557,-0.129,indicator_education_noqualification,0.25892839089461367
52.483,-1.913,indicator_education_noqualification,0.10738557493231583
53.872,-1.906,indicator_education_noqualification,-0.1267738836959126
51.586,-0.364,indicator_education_noqualification,0.06556774851956916
53.194,-0.571,indicator_education_noqualification,0.10507157174048493
51.766,-1.193,indicator_education_noqualification,0.15979765970129742
53.525,-2.462,indicator_education_noqualification,0.17333301490839503
