LAT,LONG,feature,slope
53.742,-0.335,indicator_Ethnic_nonwhite,0.33043459971284755
53.492,-2.223,indicator_Ethnic_nonwhite,0.08796114681892821
51.432,-0.335,indicator_Ethnic_nonwhite,0.28747590328284595
53.429,-2.243,indicator_Ethnic_nonwhite,0.4671253608269539
51.905,-2.075,indicator_Ethnic_nonwhite,0.27243918523569177
53.44,-1.417,indicator_Ethnic_nonwhite,0.3231739036229992
52.44,-1.926,indicator_Ethnic_nonwhite,0.2799856713922214
51.404,-0.277,indicator_Ethnic_nonwhite,0.25959014182367995
51.04,0.169,indicator_Ethnic_nonwhite,0.08398342221012406
53.573,-0.109,indicator_Ethnic_nonwhite,0.05554130659165047
53.485,-2.082,indicator_Ethnic_nonwhite,0.1662322682992643
52.306,-0.685,indicator_Ethnic_nonwhite,0.12900328369609163
51.229,1.206,indicator_Ethnic_nonwhite,0.20529526006393345
51.355,-2.912,indicator_Ethnic_nonwhite,0.03776724292240793
52.09,-0.597,indicator_Ethnic_nonwhite,0.22111866212477832
52.768,0.434,indicator_Ethnic_nonwhite,0.36120821472447034
51.45,0.492,indicator_Ethnic_nonwhite,0.2577853317940126
53.579,-0.617,indicator_Ethnic_nonwhite,0.24085868949481692
53.563,-1.747,indicator_Ethnic_nonwhite,0.60387428588384
51.631,-0.053,indicator_Ethnic_nonwhite,0.15059419340606311
54.999,-1.555,indicator_Ethnic_nonwhite,0.07177785898043919
51.625,-0.045,indicator_Ethnic_nonwhite,0.2001691551161192
54.015,-1.085,indicator_Ethnic_nonwhite,0.18351003807058894
53.955,-1.11,indicator_Ethnic_nonwhite,0.3503748865005491
51.355,-2.258,indicator_Ethnic_nonwhite,0.2938095244500046
51.354,-0.1,indicator_Ethnic_nonwhite,0.2858517570316123
52.479,-1.981,indicator_Ethnic_nonwhite,0.10414047430880385
52.425,-1.916,indicator_Ethnic_nonwhite,0.1908577119915676
51.42,-0.303,indicator_Ethnic_nonwhite,0.3008015182002123
51.208,0.285,indicator_Ethnic_nonwhite,0.29764187690219224
51.761,-0.483,indicator_Ethnic_nonwhite,0.39336804621473903
51.853,1.231,indicator_Ethnic_nonwhite,0.20067260598077
51.364,-0.462,indicator_Ethnic_nonwhite,0.17237450760072773
53.522,-2.18,indicator_Ethnic_nonwhite,0.11695258205732129
51.358,-0.068,indicator_Ethnic_nonwhite,0.36901048036396505
51.569,0.564,indicator_Ethnic_nonwhite,0.3735952217169309
51.604,-0.285,indicator_Ethnic_nonwhite,0.18311721131743622
51.125,-0.199,indicator_Ethnic_nonwhite,0.22799936094288795
51.796,-1.484,indicator_Ethnic_nonwhite,0.20992969800961955
51.725,-1.234,indicator_Ethnic_nonwhite,0.20314558091225193
53.514,-2.522,indicator_Ethnic_nonwhite,0.046518746335272615
53.42,-2.227,indicator_Ethnic_nonwhite,0.24974113641080978
51.255,-0.532,indicator_Ethnic_nonwhite,0.24682722297796672
53.38,-2.306,indicator_Ethnic_nonwhite,0.2672250232013834
52.538,-1.891,indicator_Ethnic_nonwhite,0.28482617224711193
52.042,-2.306,indicator_Ethnic_nonwhite,0.6989829306617419
52.202,-1.509,indicator_Ethnic_nonwhite,0.3648872662134875
52.647,0.196,indicator_Ethnic_nonwhite,0.03620756881477468
51.526,-0.018,indicator_Ethnic_nonwhite,0.197555233478271
52.883,-3.009,indicator_Ethnic_nonwhite,0.5552962623363734
53.498,-2.241,indicator_Ethnic_nonwhite,0.1652024029877443
51.554,-0.259,indicator_Ethnic_nonwhite,0.17936838611321573
53.025,-1.265,indicator_Ethnic_nonwhite,0.14555707157748773
53.778,-2.39,indicator_Ethnic_nonwhite,0.10748175893987015
51.764,-1.585,indicator_Ethnic_nonwhite,0.34194809555353606
51.527,-0.858,indicator_Ethnic_nonwhite,0.4470884684592268
51.516,-0.184,indicator_Ethnic_nonwhite,0.16620740430861614
50.913,-1.418,indicator_Ethnic_nonwhite,0.2702853550107273
52.5,-1.816,indicator_Ethnic_nonwhite,0.16548599180571724
53.245,-1.453,indicator_Ethnic_nonwhite,0.10084766025632227
51.799,-0.88,indicator_Ethnic_nonwhite,0.3750684018237573
54.582,-2.486,indicator_Ethnic_nonwhite,0.3453350612034074
51.76,-0.002,indicator_Ethnic_nonwhite,0.2326371980549806
52.209,0.132,indicator_Ethnic_nonwhite,0.354316694363389
51.526,0.034,indicator_Ethnic_nonwhite,0.1856225427386193
51.596,-0.206,indicator_Ethnic_nonwhite,0.20311204421273918
51.587,-0.072,indicator_Ethnic_nonwhite,0.16637729105342325
51.624,-0.168,indicator_Ethnic_nonwhite,0.3199810385468591
54.707,-1.626,indicator_Ethnic_nonwhite,0.17042043464050002
54.813,-1.405,indicator_Ethnic_nonwhite,0.07440939215947151
52.627,-1.965,indicator_Ethnic_nonwhite,0.026713172523576512
52.334,0.337,indicator_Ethnic_nonwhite,0.03890124081622597
52.395,-1.24,indicator_Ethnic_nonwhite,0.3269751879345687
51.614,-0.13,indicator_Ethnic_nonwhite,0.20832745672820902
53.457,-2.255,indicator_Ethnic_nonwhite,0.2116324540080532
51.944,-0.293,indicator_Ethnic_nonwhite,0.3610574953220254
51.676,0.495,indicator_Ethnic_nonwhite,0.16168800131256708
53.568,-1.808,indicator_Ethnic_nonwhite,0.4156476671750563
53.448,-2.144,indicator_Ethnic_nonwhite,0.281782945533957
51.363,-0.125,indicator_Ethnic_nonwhite,0.3661880181395457
52.495,-2.124,indicator_Ethnic_nonwhite,0.19763631418993088
51.875,-1.14,indicator_Ethnic_nonwhite,0.2616809179007758
52.555,0.366,indicator_Ethnic_nonwhite,0.11227359299963018
53.568,-0.101,indicator_Ethnic_nonwhite,0.09697784233569776
53.551,-2.186,indicator_Ethnic_nonwhite,0.24333298289516167
51.354,-0.343,indicator_Ethnic_nonwhite,0.3803102162508697
53.818,-1.746,indicator_Ethnic_nonwhite,0.05975674534588603
51.356,-0.179,indicator_Ethnic_nonwhite,0.27367209404680315
51.258,-0.918,indicator_Ethnic_nonwhite,0.1042626486547968
52.246,0.735,indicator_Ethnic_nonwhite,0.4054200971082457
53.69,-1.474,indicator_Ethnic_nonwhite,0.1102798180705637
51.579,-2.955,indicator_Ethnic_nonwhite,0.11719027819695194
51.27,-0.163,indicator_Ethnic_nonwhite,0.2818913290185241
51.487,-0.099,indicator_Ethnic_nonwhite,0.22646373971346517
51.456,0.021,indicator_Ethnic_nonwhite,0.2353489292972884
51.408,-0.288,indicator_Ethnic_nonwhite,0.2592090307913032
51.292,-1.069,indicator_Ethnic_nonwhite,0.3489121415787679
53.789,-1.898,indicator_Ethnic_nonwhite,0.22369745632922433
51.568,-0.081,indicator_Ethnic_nonwhite,0.13540190629733947
51.314,-0.58,indicator_Ethnic_nonwhite,0.36213673812938557
50.932,-1.816,indicator_Ethnic_nonwhite,0.6837903760310406
51.636,-0.395,indicator_Ethnic_nonwhite,0.3516542018335266
51.391,-0.247,indicator_Ethnic_nonwhite,0.252123303769965
52.046,-0.677,indicator_Ethnic_nonwhite,0.07723347954615178
51.32,0.017,indicator_Ethnic_nonwhite,0.435052176703542
51.625,-0.057,indicator_Ethnic_nonwhite,0.14710973928664242
54.638,-1.566,indicator_Ethnic_nonwhite,0.5060530603302299
51.405,-1.316,indicator_Ethnic_nonwhite,0.08630444258610767
54.842,-1.363,indicator_Ethnic_nonwhite,0.13601227961819023
52.668,-2.781,indicator_Ethnic_nonwhite,0.5027689142131113
51.384,0.353,indicator_Ethnic_nonwhite,0.6229776889252734
52.024,-0.284,indicator_Ethnic_nonwhite,0.44780587320580134
50.944,-1.414,indicator_Ethnic_nonwhite,0.38446756401160986
51.406,-0.221,indicator_Ethnic_nonwhite,0.19729592012798208
53.39,-2.18,indicator_Ethnic_nonwhite,0.1708951820433612
51.382,-0.103,indicator_Ethnic_nonwhite,0.15294756816948957
51.428,-2.583,indicator_Ethnic_nonwhite,0.12978833946891807
51.816,-0.347,indicator_Ethnic_nonwhite,0.22073505055063908
52.526,-1.819,indicator_Ethnic_nonwhite,0.15337813460175354
51.577,-0.319,indicator_Ethnic_nonwhite,0.35776627365550023
54.841,-1.46,indicator_Ethnic_nonwhite,0.04697135043740228
51.226,-0.565,indicator_Ethnic_nonwhite,0.2912643278455785
53.775,-0.362,indicator_Ethnic_nonwhite,0.41215790046702216
54.776,-1.792,indicator_Ethnic_nonwhite,0.1871680777835124
51.388,-0.894,indicator_Ethnic_nonwhite,0.2740162377597456
53.548,-1.476,indicator_Ethnic_nonwhite,0.052273839803924554
51.267,0.504,indicator_Ethnic_nonwhite,0.24596540971293995
51.361,-0.347,indicator_Ethnic_nonwhite,0.3184911562434941
53.425,-2.091,indicator_Ethnic_nonwhite,0.6600903365540555
51.408,0.178,indicator_Ethnic_nonwhite,0.45822718076730434
54.959,-1.577,indicator_Ethnic_nonwhite,0.032144002761847916
53.438,-2.268,indicator_Ethnic_nonwhite,0.3598926129450768
51.59,-0.353,indicator_Ethnic_nonwhite,0.23047854339713691
53.622,-2.167,indicator_Ethnic_nonwhite,0.13242541260231555
53.766,-0.358,indicator_Ethnic_nonwhite,0.2527676089313652
54.956,-1.463,indicator_Ethnic_nonwhite,0.13040829294794087
53.663,-1.618,indicator_Ethnic_nonwhite,0.5555843489163165
51.568,0.486,indicator_Ethnic_nonwhite,0.079069703387906
51.89,-0.437,indicator_Ethnic_nonwhite,0.15958384091051567
51.767,-0.928,indicator_Ethnic_nonwhite,0.38199732036987033
54.282,-2.745,indicator_Ethnic_nonwhite,0.5273840925730331
51.438,-2.605,indicator_Ethnic_nonwhite,0.23316259266801168
55.039,-1.464,indicator_Ethnic_nonwhite,0.19481461950463705
54.93,-1.401,indicator_Ethnic_nonwhite,0.04723176671145046
53.405,-2.164,indicator_Ethnic_nonwhite,0.026111638570181884
53.312,-1.919,indicator_Ethnic_nonwhite,0.5028792790960003
51.507,-0.071,indicator_Ethnic_nonwhite,0.22618206915219222
51.711,-0.054,indicator_Ethnic_nonwhite,0.2502558007904918
51.289,-1.676,indicator_Ethnic_nonwhite,0.4819162910460665
51.404,-0.065,indicator_Ethnic_nonwhite,0.20450956816919594
51.579,-0.068,indicator_Ethnic_nonwhite,0.2741196709652023
52.33,0.023,indicator_Ethnic_nonwhite,0.3158103502534523
51.89,-2.133,indicator_Ethnic_nonwhite,0.5271294568060119
53.807,-1.548,indicator_Ethnic_nonwhite,0.31778911555982275
51.083,1.135,indicator_Ethnic_nonwhite,0.16474620571537246
51.439,0.01,indicator_Ethnic_nonwhite,0.292032684347202
50.923,-1.471,indicator_Ethnic_nonwhite,0.1583891309910132
51.833,-2.321,indicator_Ethnic_nonwhite,0.385961903973016
51.68,-2.126,indicator_Ethnic_nonwhite,0.5018614676842856
51.139,-0.616,indicator_Ethnic_nonwhite,0.3640029677692403
53.248,-0.535,indicator_Ethnic_nonwhite,0.23554389404554113
54.785,-1.583,indicator_Ethnic_nonwhite,0.42547027065330695
51.393,-0.036,indicator_Ethnic_nonwhite,0.3450851681127285
51.876,-0.169,indicator_Ethnic_nonwhite,0.2488704488990782
50.907,-2.48,indicator_Ethnic_nonwhite,0.5500510909903448
51.249,-0.598,indicator_Ethnic_nonwhite,0.3647763831963989
52.759,-0.864,indicator_Ethnic_nonwhite,0.47443946992343344
53.864,-1.598,indicator_Ethnic_nonwhite,0.15468934530485423
53.503,-2.203,indicator_Ethnic_nonwhite,0.14511369650421307
51.843,-2.252,indicator_Ethnic_nonwhite,0.30944706492404517
52.422,-1.834,indicator_Ethnic_nonwhite,0.1258691557027424
51.743,-2.272,indicator_Ethnic_nonwhite,0.29300902521298183
52.407,-4.082,indicator_Ethnic_nonwhite,0.3339556938630486
52.215,0.171,indicator_Ethnic_nonwhite,0.04881587045094715
52.427,-1.83,indicator_Ethnic_nonwhite,0.13420769662847165
51.307,-2.227,indicator_Ethnic_nonwhite,0.26642349129466064
51.602,-0.251,indicator_Ethnic_nonwhite,0.2566524795444767
51.294,1.126,indicator_Ethnic_nonwhite,0.3773689257455899
53.561,-2.278,indicator_Ethnic_nonwhite,0.35303834259562905
51.436,-2.56,indicator_Ethnic_nonwhite,0.16476712828951082
51.511,-0.037,indicator_Ethnic_nonwhite,0.2893917175991102
52.045,0.728,indicator_Ethnic_nonwhite,0.12396731290939297
51.606,-0.351,indicator_Ethnic_nonwhite,0.19055413882209474
50.804,0.267,indicator_Ethnic_nonwhite,0.15624263938831706
53.026,-1.2,indicator_Ethnic_nonwhite,0.07131244268561436
51.057,-1.787,indicator_Ethnic_nonwhite,0.5179395117446804
52.976,-1.181,indicator_Ethnic_nonwhite,0.17493257290934294
51.603,0.162,indicator_Ethnic_nonwhite,0.26193927229508174
54.983,-1.579,indicator_Ethnic_nonwhite,0.32125130017721437
51.609,-0.299,indicator_Ethnic_nonwhite,0.33544792694826897
53.543,-2.453,indicator_Ethnic_nonwhite,-0.009268320491028586
53.023,-1.071,indicator_Ethnic_nonwhite,0.3946098905776741
53.539,-2.065,indicator_Ethnic_nonwhite,0.291035942063097
52.155,0.058,indicator_Ethnic_nonwhite,0.2265003636294905
51.912,-0.454,indicator_Ethnic_nonwhite,0.1768074636895617
51.537,-0.138,indicator_Ethnic_nonwhite,0.19977759246523608
50.828,-0.294,indicator_Ethnic_nonwhite,0.31559007251050386
52.526,-1.858,indicator_Ethnic_nonwhite,0.09144313409053373
51.093,1.186,indicator_Ethnic_nonwhite,0.0942120811542648
52.286,-0.693,indicator_Ethnic_nonwhite,0.276304745777509
51.398,-0.443,indicator_Ethnic_nonwhite,0.2359220912503048
53.75,-2.477,indicator_Ethnic_nonwhite,0.15777230182777977
53.812,-1.511,indicator_Ethnic_nonwhite,0.11172204953374738
53.813,-1.501,indicator_Ethnic_nonwhite,0.12523431777688782
51.627,-0.182,indicator_Ethnic_nonwhite,0.2455510964267096
51.43,0.761,indicator_Ethnic_nonwhite,0.06804947298508614
51.361,-2.957,indicator_Ethnic_nonwhite,0.6948085637433683
53.067,-1.355,indicator_Ethnic_nonwhite,0.057919332911883704
52.478,-2.016,indicator_Ethnic_nonwhite,0.12822103256223116
53.602,-2.34,indicator_Ethnic_nonwhite,0.22584742348350464
51.531,-0.062,indicator_Ethnic_nonwhite,0.3078274611785294
50.83,0.247,indicator_Ethnic_nonwhite,0.21752765353430006
51.216,-1.758,indicator_Ethnic_nonwhite,0.09910717573608867
50.837,0.405,indicator_Ethnic_nonwhite,0.20508789025996987
51.581,-0.111,indicator_Ethnic_nonwhite,0.15031765352448292
50.929,-1.46,indicator_Ethnic_nonwhite,0.19128375640141793
52.242,-0.894,indicator_Ethnic_nonwhite,0.24190984676505994
53.093,-0.792,indicator_Ethnic_nonwhite,0.22966544993495272
51.501,-0.205,indicator_Ethnic_nonwhite,0.14408416518195072
53.159,-1.194,indicator_Ethnic_nonwhite,0.03616924924383264
52.115,-0.491,indicator_Ethnic_nonwhite,0.345497958398979
51.544,-0.295,indicator_Ethnic_nonwhite,0.17640122798891664
51.08,1.179,indicator_Ethnic_nonwhite,0.11909340053722957
52.254,-2.059,indicator_Ethnic_nonwhite,0.6197355458542387
51.795,-0.015,indicator_Ethnic_nonwhite,0.380360603401505
51.399,-0.061,indicator_Ethnic_nonwhite,0.26757438001100586
51.342,-2.977,indicator_Ethnic_nonwhite,0.011627847451261284
52.985,-1.309,indicator_Ethnic_nonwhite,0.025680456140540164
53.089,-1.224,indicator_Ethnic_nonwhite,0.09186677875768451
53.686,-0.431,indicator_Ethnic_nonwhite,0.19280110903669395
52.921,-1.195,indicator_Ethnic_nonwhite,0.35932436654830513
51.055,-2.41,indicator_Ethnic_nonwhite,0.2138809838315147
51.567,-0.353,indicator_Ethnic_nonwhite,0.18839117873732925
53.076,-0.959,indicator_Ethnic_nonwhite,0.5147778771176134
53.616,-2.423,indicator_Ethnic_nonwhite,0.21990189103478225
51.517,-1.249,indicator_Ethnic_nonwhite,0.3374403608986464
53.754,-2.47,indicator_Ethnic_nonwhite,0.1064356125888236
52.511,-2.033,indicator_Ethnic_nonwhite,0.2414812261859868
52.486,-1.846,indicator_Ethnic_nonwhite,0.19102705199192616
53.541,-1.429,indicator_Ethnic_nonwhite,0.28019494512489546
51.463,-0.16,indicator_Ethnic_nonwhite,0.3445490421987739
52.946,-1.218,indicator_Ethnic_nonwhite,0.3840531356737287
51.458,-0.157,indicator_Ethnic_nonwhite,0.28283262406143256
53.371,0.001,indicator_Ethnic_nonwhite,0.30243813384161927
51.728,-0.02,indicator_Ethnic_nonwhite,0.27824169242385505
52.713,-2.762,indicator_Ethnic_nonwhite,0.36082751151002296
50.925,-0.594,indicator_Ethnic_nonwhite,0.4029060311836129
51.925,1.195,indicator_Ethnic_nonwhite,0.2643094863802011
55.05,-1.54,indicator_Ethnic_nonwhite,0.2716567895856232
51.274,0.527,indicator_Ethnic_nonwhite,0.08845157485617344
51.469,-2.561,indicator_Ethnic_nonwhite,0.21459376523823714
51.439,-0.165,indicator_Ethnic_nonwhite,0.2141634427795309
53.751,-0.399,indicator_Ethnic_nonwhite,0.1806014363120985
50.914,-1.507,indicator_Ethnic_nonwhite,0.3874845947182302
51.421,0.102,indicator_Ethnic_nonwhite,0.15030731810306452
51.459,0.014,indicator_Ethnic_nonwhite,0.25530321275685136
52.382,1.106,indicator_Ethnic_nonwhite,0.19591273195036107
51.387,-0.294,indicator_Ethnic_nonwhite,0.3246976807626738
50.826,-0.376,indicator_Ethnic_nonwhite,0.3201252235440875
51.268,0.521,indicator_Ethnic_nonwhite,0.13202954598373964
52.416,-4.037,indicator_Ethnic_nonwhite,0.3561108234772335
52.52,-1.923,indicator_Ethnic_nonwhite,0.08574938616052694
51.653,-0.292,indicator_Ethnic_nonwhite,0.37516394952601934
54.903,-1.741,indicator_Ethnic_nonwhite,0.0926193214132523
53.77,-1.778,indicator_Ethnic_nonwhite,0.19843549505630512
51.591,-0.222,indicator_Ethnic_nonwhite,0.3557433025529948
51.865,1.192,indicator_Ethnic_nonwhite,0.2246970283614426
52.632,-1.128,indicator_Ethnic_nonwhite,0.2931430334276131
51.525,-0.121,indicator_Ethnic_nonwhite,0.3897597098589807
53.287,-1.792,indicator_Ethnic_nonwhite,0.5871837755703108
51.423,-0.915,indicator_Ethnic_nonwhite,0.22574853099012504
53.318,-1.634,indicator_Ethnic_nonwhite,0.5755054323494665
52.423,-1.909,indicator_Ethnic_nonwhite,0.15377219100257314
51.252,-0.589,indicator_Ethnic_nonwhite,0.3232299664959739
52.131,0.9,indicator_Ethnic_nonwhite,0.36534307640159175
52.504,-0.662,indicator_Ethnic_nonwhite,0.20978383897658934
51.61,-3.027,indicator_Ethnic_nonwhite,0.048569345514498465
52.622,-2.153,indicator_Ethnic_nonwhite,0.2218574318557401
54.614,-1.576,indicator_Ethnic_nonwhite,0.09998351823225832
52.128,1.138,indicator_Ethnic_nonwhite,0.6312456446858287
53.812,-1.485,indicator_Ethnic_nonwhite,0.19450544463849623
51.468,-0.256,indicator_Ethnic_nonwhite,0.24700643726387714
52.535,-1.984,indicator_Ethnic_nonwhite,0.1614277155991467
51.336,-1.365,indicator_Ethnic_nonwhite,0.41536076205656763
53.815,-1.839,indicator_Ethnic_nonwhite,0.32608281560098423
53.711,-0.16,indicator_Ethnic_nonwhite,0.6487333957767843
54.968,-1.446,indicator_Ethnic_nonwhite,0.035998579661817985
54.61,-1.088,indicator_Ethnic_nonwhite,0.14825050752874347
53.861,-1.933,indicator_Ethnic_nonwhite,0.16206163847955496
54.523,-1.599,indicator_Ethnic_nonwhite,0.3011237278253018
50.83,-0.329,indicator_Ethnic_nonwhite,0.3573971652617791
52.828,0.116,indicator_Ethnic_nonwhite,-0.0077862036751290935
51.591,-2.96,indicator_Ethnic_nonwhite,0.22701849280965294
51.398,-0.193,indicator_Ethnic_nonwhite,0.14156540821067826
52.77,-0.383,indicator_Ethnic_nonwhite,0.4063359901601593
53.116,-1.104,indicator_Ethnic_nonwhite,0.2430992811091127
53.943,-1.117,indicator_Ethnic_nonwhite,0.3030807789828343
51.47,-2.497,indicator_Ethnic_nonwhite,0.18088005728305753
51.091,1.144,indicator_Ethnic_nonwhite,0.10221212210956643
54.867,-1.503,indicator_Ethnic_nonwhite,0.20162680217003826
52.319,-0.064,indicator_Ethnic_nonwhite,0.25356890841909563
51.387,-0.041,indicator_Ethnic_nonwhite,0.3034374393677502
52.637,-1.967,indicator_Ethnic_nonwhite,0.17496177956262443
54.61,-1.276,indicator_Ethnic_nonwhite,0.16888708745307165
51.581,-0.3,indicator_Ethnic_nonwhite,0.2081246135770225
52.661,-1.152,indicator_Ethnic_nonwhite,0.14185622721995844
52.208,-2.242,indicator_Ethnic_nonwhite,0.4831036524197527
53.809,-1.568,indicator_Ethnic_nonwhite,0.3080766331336335
51.324,-0.55,indicator_Ethnic_nonwhite,-0.03913616366020617
53.083,-1.568,indicator_Ethnic_nonwhite,0.5262808178099568
51.365,-2.916,indicator_Ethnic_nonwhite,0.2780506279400051
52.47,-1.989,indicator_Ethnic_nonwhite,0.31108906804487707
52.258,-2.143,indicator_Ethnic_nonwhite,0.5789827836606526
50.969,-1.362,indicator_Ethnic_nonwhite,0.26616237174811
52.525,-2.064,indicator_Ethnic_nonwhite,0.16112787785102411
51.517,-2.504,indicator_Ethnic_nonwhite,0.4818019967205809
53.784,-0.335,indicator_Ethnic_nonwhite,0.17305715930659255
53.472,-2.09,indicator_Ethnic_nonwhite,0.24300013407380272
51.373,0.008,indicator_Ethnic_nonwhite,0.48526938811497333
51.896,-0.534,indicator_Ethnic_nonwhite,0.2799111498789005
50.942,-1.566,indicator_Ethnic_nonwhite,0.6197674815109726
52.207,-1.901,indicator_Ethnic_nonwhite,0.5606601523525943
52.43,-1.887,indicator_Ethnic_nonwhite,0.15904034563624472
51.345,-0.051,indicator_Ethnic_nonwhite,0.4200010284321512
51.396,-0.257,indicator_Ethnic_nonwhite,0.14789538692809984
51.545,-0.241,indicator_Ethnic_nonwhite,0.24548194183111058
53.601,-2.544,indicator_Ethnic_nonwhite,0.17086342964218348
51.446,-0.214,indicator_Ethnic_nonwhite,0.23379120262885175
52.187,-1.603,indicator_Ethnic_nonwhite,0.5416986340546053
52.243,0.749,indicator_Ethnic_nonwhite,0.2339505645665226
52.485,-2.046,indicator_Ethnic_nonwhite,0.19443592700399503
51.569,0.114,indicator_Ethnic_nonwhite,0.2101448711613791
52.437,-1.922,indicator_Ethnic_nonwhite,0.31112620701223626
52.549,-1.979,indicator_Ethnic_nonwhite,0.19805709952047384
51.59,-0.12,indicator_Ethnic_nonwhite,0.1825866141870852
50.846,-0.131,indicator_Ethnic_nonwhite,0.2991378645313395
51.355,-0.125,indicator_Ethnic_nonwhite,0.14532497158954186
52.399,-0.708,indicator_Ethnic_nonwhite,0.28852085441578823
52.441,-1.845,indicator_Ethnic_nonwhite,0.13548997044455738
52.057,-0.765,indicator_Ethnic_nonwhite,0.2685651706845341
53.626,-1.81,indicator_Ethnic_nonwhite,0.11355912928497823
51.861,0.147,indicator_Ethnic_nonwhite,0.32724108137391855
51.563,-0.124,indicator_Ethnic_nonwhite,0.1418155656156524
52.248,0.752,indicator_Ethnic_nonwhite,0.26709057531751257
51.856,-2.239,indicator_Ethnic_nonwhite,0.13174661716361463
52.276,-0.84,indicator_Ethnic_nonwhite,0.3505270094425044
52.808,0.03,indicator_Ethnic_nonwhite,0.11640546823111449
52.205,-0.886,indicator_Ethnic_nonwhite,0.3683679539014247
53.723,-1.502,indicator_Ethnic_nonwhite,0.43650831352070085
51.411,-2.453,indicator_Ethnic_nonwhite,0.5602016986798697
51.421,-2.266,indicator_Ethnic_nonwhite,0.6237636151097756
51.541,-0.284,indicator_Ethnic_nonwhite,0.1400957692349736
51.544,0.052,indicator_Ethnic_nonwhite,0.11765144210716048
51.762,-0.012,indicator_Ethnic_nonwhite,0.18697703324917936
52.62,-1.1,indicator_Ethnic_nonwhite,0.24447568665931618
51.349,-0.265,indicator_Ethnic_nonwhite,0.1898762192704178
51.892,-0.418,indicator_Ethnic_nonwhite,0.14302271064972386
51.652,-0.421,indicator_Ethnic_nonwhite,0.1878113907650789
51.291,0.503,indicator_Ethnic_nonwhite,0.4941787351675215
50.774,0.298,indicator_Ethnic_nonwhite,0.13919045029112187
55.021,-1.439,indicator_Ethnic_nonwhite,0.5848768247366469
53.599,-2.427,indicator_Ethnic_nonwhite,0.14970127498800023
54.97,-1.684,indicator_Ethnic_nonwhite,0.08305091789233614
51.868,-2.482,indicator_Ethnic_nonwhite,0.26918455160741045
52.499,-1.902,indicator_Ethnic_nonwhite,0.17667718179079825
51.147,1.297,indicator_Ethnic_nonwhite,0.07836889196053266
51.508,-0.281,indicator_Ethnic_nonwhite,0.10459051488317021
51.892,-0.185,indicator_Ethnic_nonwhite,0.262889966022303
51.923,-2.628,indicator_Ethnic_nonwhite,0.29263136730843015
51.614,-0.323,indicator_Ethnic_nonwhite,0.24221197613518783
53.085,-0.66,indicator_Ethnic_nonwhite,0.22058752037879514
53.758,-2.38,indicator_Ethnic_nonwhite,0.07308096063121204
52.462,-1.971,indicator_Ethnic_nonwhite,0.2656574181678844
51.578,-0.248,indicator_Ethnic_nonwhite,0.1795988629535496
53.478,-2.161,indicator_Ethnic_nonwhite,0.287524978104911
51.612,-0.007,indicator_Ethnic_nonwhite,0.13338343712206696
54.976,-1.645,indicator_Ethnic_nonwhite,0.2572715084240562
51.651,-3.017,indicator_Ethnic_nonwhite,0.006990394376775655
53.356,-2.107,indicator_Ethnic_nonwhite,0.5307846005875225
53.099,0.064,indicator_Ethnic_nonwhite,0.03928227374967939
51.416,-0.203,indicator_Ethnic_nonwhite,0.34181634782258785
52.631,-3.961,indicator_Ethnic_nonwhite,0.40657160611548776
51.593,-0.19,indicator_Ethnic_nonwhite,0.1363775457573128
53.413,-2.199,indicator_Ethnic_nonwhite,0.22091420333668174
53.729,-1.987,indicator_Ethnic_nonwhite,0.224734552855963
53.48,-2.352,indicator_Ethnic_nonwhite,0.03768497777104923
52.939,-1.449,indicator_Ethnic_nonwhite,0.34434109676610947
54.276,-3.056,indicator_Ethnic_nonwhite,0.5178948364365933
51.325,0.034,indicator_Ethnic_nonwhite,0.3492727385500039
54.9,-1.515,indicator_Ethnic_nonwhite,0.17055060482835147
51.609,0.447,indicator_Ethnic_nonwhite,0.5532975600197778
53.55,-0.493,indicator_Ethnic_nonwhite,0.01369744169235015
53.519,-2.447,indicator_Ethnic_nonwhite,0.5185078171109357
50.927,-1.434,indicator_Ethnic_nonwhite,0.29355395492668623
54.568,-1.323,indicator_Ethnic_nonwhite,0.0423529961099993
53.485,-1.583,indicator_Ethnic_nonwhite,0.3116155249624899
52.996,0.015,indicator_Ethnic_nonwhite,0.21100580765868193
52.519,-1.87,indicator_Ethnic_nonwhite,0.20277114222998083
51.783,-0.012,indicator_Ethnic_nonwhite,0.3746661762916963
52.719,-0.335,indicator_Ethnic_nonwhite,0.43916384767479044
51.403,-0.306,indicator_Ethnic_nonwhite,0.36088557371998
54.591,-1.007,indicator_Ethnic_nonwhite,0.38330732760567654
51.58,0.41,indicator_Ethnic_nonwhite,0.13233682968144697
53.683,-2.25,indicator_Ethnic_nonwhite,0.14223791607194947
51.589,-1.822,indicator_Ethnic_nonwhite,0.23733664862869172
52.638,-1.949,indicator_Ethnic_nonwhite,0.27488142855793507
51.999,-0.211,indicator_Ethnic_nonwhite,0.38243815801344166
51.572,0.756,indicator_Ethnic_nonwhite,0.1294637633787218
51.608,-0.252,indicator_Ethnic_nonwhite,0.1373119195081699
53.761,-0.322,indicator_Ethnic_nonwhite,0.018665867202258532
51.246,-0.959,indicator_Ethnic_nonwhite,0.5950500913646495
51.534,0.726,indicator_Ethnic_nonwhite,0.027910794839983415
51.399,0.004,indicator_Ethnic_nonwhite,0.3799881691023567
